child_id,parent_id,link_type,degree,betweenness,closeness
htwjtc7,sawdu3,reply to a submission,0.0001350104633109066,5.0633987140304e-09,3.0002325180201466e-05
htwm1a5,htwjtc7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
htwp3xy,htwjtc7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
htxs8hv,sawdu3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
htyj7sv,htwjtc7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
hu2bakg,htwjtc7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
huclsia,htwjtc7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
hui4jm5,se9ll8,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
hui4r3c,hui4jm5,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
huig3d9,hui4r3c,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
hujm8mp,se9ll8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
hvc4wct,n3tym7,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
hwsv044,qma8p8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
hwylcgb,sskm6u,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
hwzw8rr,sskm6u,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
hx15ow7,sskm6u,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
hx2pv87,hx15ow7,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
hx2wcog,hx2pv87,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
hx388mq,hx15ow7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
hyoi6ts,t2v6k0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i0xvpmd,hg4zpoc,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
i2ulsfm,n3tym7,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
i2wd5zx,i2ulsfm,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
i4cqglg,u1jt1j,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4d0lcq,u1kwhd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4d72gr,u1kwhd,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
i4d7x3s,u1kwhd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4eb5co,u1smsp,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4enuo7,u1kwhd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4fui4v,u1kwhd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4hfajr,u29zbm,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4hfhk5,u1kwhd,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
i4hg0xo,i4d72gr,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
i4hhv3h,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4hqfct,i4hfhk5,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
i4i0k83,i4hg0xo,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
i4i4no1,u2ac4h,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
i4ihuy9,i4i4no1,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
i4ioq5x,i4ihuy9,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
i4jc79j,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4kdep6,u2qw1t,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4lg875,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4lrmha,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i4utgjp,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i53fbyi,ng0mm2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i6oj2tg,gwrt89g,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
i6ojduk,gwrjx4b,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
i72t46k,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i76qzxz,u2ac4h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i8hh5f7,hjanx91,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
i8hjkah,i8hh5f7,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
i8hk9qm,i8hjkah,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
i9ut54l,ux0kg1,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
i9uvmoq,i9ut54l,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
i9wsw8j,ux0kg1,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i9xdm03,ux0kg1,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i9xe6pn,ux0kg1,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
i9yfaxn,ux0kg1,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
i9yffep,i9xe6pn,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ia2trvv,uy8mja,reply to a submission,4.50034877703022e-05,6.076078456836481e-09,3.0002325180201466e-05
ia2v32o,ia2trvv,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.375261582772665e-05
ia4i6ux,i9ut54l,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ia683za,ia2v32o,reply to a comment,4.50034877703022e-05,8.10143794244864e-09,3.600279021624176e-05
ia69d1j,ia683za,reply to a comment,9.00069755406044e-05,7.5950980710456e-09,3.750290647525183e-05
ia6cz9h,ia69d1j,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ia6da4u,ia69d1j,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ia6dbt9,ia69d1j,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ia6dcn9,uy8mja,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafaaqx,v0b3wq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafdlge,v0bmin,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafdpt1,v0bkma,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
iafg47d,v0bkma,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafgekm,v0bkma,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafgqyx,v0blrk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafhbaf,iafdpt1,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iafjs00,v0bkma,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
iafkg49,v0bw0e,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
iaflbk5,iafkg49,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iafleio,iaflbk5,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iafofj4,iafjs00,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iafp7tf,iafofj4,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iafpnk4,v0bw0e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafrte0,v0bw0e,reply to a submission,9.00069755406044e-05,3.0380392284182405e-09,3.0002325180201466e-05
iafsxxa,v0bkma,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafylpk,v0bw0e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iafzf8j,v0blrk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iag6gpc,iafrte0,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iagi8mw,v0bkma,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iagjye0,v0i7qd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iahgbsc,v0ne72,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iahjwc9,v0nvjx,reply to a submission,4.50034877703022e-05,5.0633987140304e-10,2.25017438851511e-05
iahnk3q,v0ga5x,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iahosx9,v0nvjx,reply to a submission,0.0001125087194257555,4.05071897122432e-09,2.25017438851511e-05
iahoxrw,iahosx9,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
iahp5wc,iahoxrw,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
iahpedh,iahp5wc,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iahxf42,iahosx9,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
iahyoc9,iahp5wc,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iai5gxb,v0nvjx,reply to a submission,4.50034877703022e-05,5.0633987140304e-10,2.25017438851511e-05
iai5svd,v0nvjx,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iaiaxer,iai5gxb,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaiyl4d,v0bw0e,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
iaiyzhi,iaiyl4d,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iaizjum,iahosx9,reply to a comment,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
iaj8lfj,iahjwc9,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaj8mtv,iaizjum,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iajb69p,v0wyx0,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
iajjkp7,v0wyx0,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
iajjn5r,v0bkma,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iajthti,iajjkp7,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iajwtu7,iajthti,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iajxjvd,v0wyx0,reply to a submission,9.00069755406044e-05,3.0380392284182405e-09,3.0002325180201466e-05
iaka9ye,v0nvjx,reply to a submission,6.75052316554533e-05,1.01267974280608e-09,2.25017438851511e-05
iakdhu3,iahosx9,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
iakf6dg,v0nvjx,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iakhqaq,iajjkp7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iakmtq6,v0nvjx,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iakzznj,v18slh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ial2quu,iaka9ye,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
ial37hr,iajxjvd,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ialvytl,v0wyx0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iamb5v5,v1g0r2,reply to a submission,6.75052316554533e-05,7.088758199642561e-09,3.0002325180201466e-05
iamc88t,iamb5v5,reply to a comment,6.75052316554533e-05,4.55705884262736e-09,3.375261582772665e-05
iamcyxf,v1fzfe,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
iamd6yn,iamc88t,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iamf6il,v1g1up,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iamg1ev,iamb5v5,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
iamruj0,iamg1ev,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
iamry5t,iamruj0,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ianij13,v1fzfe,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ianit4g,v1g0r2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iann71u,iamc88t,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
iannan4,v1g0r2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iannx0u,iann71u,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ianyinp,v1fzfe,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaoiht3,iaka9ye,reply to a comment,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaoii7c,v1g1up,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaot9ax,iamcyxf,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
iaozem7,iaot9ax,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
iap09lj,iaozem7,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
iap2ivp,v1g0r2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iap3gnu,v0wyx0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iap3j0k,v1g0r2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iapjm6j,v1ymsd,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
iaq0lc0,v1fzfe,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
iaqu4ue,v1ymsd,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
iarmgj3,iaqu4ue,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iarncrg,iarmgj3,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ias4zhp,v2daxm,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iasfp9h,iaiyl4d,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iat3dmo,iapjm6j,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iatcgwo,iat3dmo,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iatpb1u,iaqu4ue,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iatrhqf,v0bw0e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iattqj3,v2prwk,reply to a submission,0.0001125087194257555,4.05071897122432e-09,3.0002325180201466e-05
iattxyf,iattqj3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iatz57i,v2prwk,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
iatzmfy,iatz57i,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iauatk2,v2prwk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaui4ug,iattqj3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iaui9x4,iaq0lc0,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
iaujnce,v2daxm,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iauk36m,iaui9x4,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iaur4ob,v2daxm,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iav07rb,v2prwk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iavzf0i,v1g0r2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaw03c3,iajb69p,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iaw2bg6,v33qk8,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
iaw5ods,iattqj3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iaw6rs3,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaw9ovl,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iawhwh3,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iawua3p,v33qk8,reply to a submission,4.50034877703022e-05,4.05071897122432e-09,3.0002325180201466e-05
iax2h9z,iawua3p,reply to a comment,6.75052316554533e-05,4.55705884262736e-09,3.375261582772665e-05
iax362s,v3aqps,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iax4yes,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaxb7yd,v3aqps,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaxuh09,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iay2d8r,iaw2bg6,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iay3ilw,iax2h9z,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
iayc4oh,v0nvjx,reply to a submission,2.25017438851511e-05,0.0,2.25017438851511e-05
iayknez,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iaywgm2,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ib08o1b,iattqj3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ib6d6um,iax2h9z,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ibcndap,v5w1xn,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibdg8tc,v5w1xn,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibdgxqt,v5w1xn,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibdxqu5,v68afq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ibdxsxo,v68afq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ibdxy5w,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibdy3bo,v68afq,reply to a submission,4.50034877703022e-05,4.05071897122432e-09,3.0002325180201466e-05
ibdzhn0,v68afq,reply to a submission,6.75052316554533e-05,1.01267974280608e-08,3.0002325180201466e-05
ibdzu2v,v68afq,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
ibe03rv,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe043z,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe17qe,v68afq,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ibe38q0,ibdzhn0,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ibe3bkj,v68afq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ibe3eys,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe3gby,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe3i0b,ibdxqu5,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ibe3m5a,ibe17qe,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
ibe3uju,v3aqps,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe4c3z,v68afq,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ibe4sw5,ibdzhn0,reply to a comment,9.00069755406044e-05,1.2152156913672962e-08,3.375261582772665e-05
ibe4wso,v68afq,reply to a submission,4.50034877703022e-05,4.05071897122432e-09,3.0002325180201466e-05
ibe50aw,ibdxsxo,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ibe5vmq,ibe4sw5,reply to a comment,9.00069755406044e-05,6.076078456836481e-09,3.600279021624176e-05
ibe64j8,v33qk8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe66z4,ibe5vmq,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ibe6g6s,ibe3m5a,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ibe6pch,ibdzu2v,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ibe7k3o,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibe8ufi,v68afq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ibe9dbh,ibe4sw5,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ibe9swv,ibe9dbh,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ibea995,v68afq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ibebcug,ibe9swv,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ibed0kz,v68afq,reply to a submission,4.50034877703022e-05,5.0633987140304e-09,3.0002325180201466e-05
ibedf4n,v68edf,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
