node_id,degree,betweenness,closeness
zvgqnj,2.2550456646747097e-05,0.0,0.0
j1p2y81,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zvgsp7,2.2550456646747097e-05,0.0,0.0
j1p38z9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p5oe1,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1p5qa1,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1p6jnm,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1p7tky,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1p7z7t,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p8gj3,6.765136994024129e-05,2.542672813317145e-09,2.2550456646747097e-05
j1p8qxj,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p8ruh,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p98t3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p9a0a,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1p9fd3,0.0001578531965272297,3.5597419386440027e-09,2.2550456646747097e-05
j1pag39,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1pap13,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1pcui9,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1pcuqu,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1pgi6r,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1ph0bl,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ph2m7,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1ph7os,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1phafz,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1phjvc,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1phmt8,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1php5s,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1pikps,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1pitb4,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1pmq7n,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1pn6iu,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1pno7k,6.765136994024129e-05,2.542672813317145e-09,2.2550456646747097e-05
j1pnxwa,6.765136994024129e-05,3.0512073759805737e-09,3.006727552899613e-05
j1po7bt,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1potzk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1pp6ly,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ppeam,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ppefe,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ppyum,9.020182658698839e-05,3.0512073759805737e-09,2.2550456646747097e-05
j1pq282,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1pq320,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1pr8ed,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1psdf7,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1psfx2,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1puc0k,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1py2fv,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1pzv7h,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q0gq5,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
zvnop2,0.0001578531965272297,0.0,0.0
j1q0lb2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q12fv,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1q1nlf,2.2550456646747097e-05,0.0,3.006727552899613e-05
zvnvzr,2.2550456646747097e-05,0.0,0.0
j1q1ot7,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zvnwoc,0.00024805502311421807,0.0,0.0
j1q1sko,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q2ay2,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1q2gm9,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1q2xuo,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q3ny6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q448k,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q4l3h,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1q4mb3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q4p5n,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q5k7i,4.5100913293494195e-05,3.0512073759805737e-09,3.006727552899613e-05
j1q5phw,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1q5x6i,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1q807r,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1q8brw,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1q95z4,4.5100913293494195e-05,3.0512073759805737e-09,3.3825684970120644e-05
zvpkyf,2.2550456646747097e-05,0.0,0.0
j1qblce,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qbzvk,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1qcw6o,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qgodi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qh0oc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qhum0,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1qk29d,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qkhse,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qksck,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1qktte,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1qkvk9,2.2550456646747097e-05,0.0,4.0590821964144775e-05
zvr60i,2.2550456646747097e-05,0.0,0.0
j1qlehl,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qlm7h,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qmvmg,9.020182658698839e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1qp2tq,9.020182658698839e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1qrhdi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zvs7kj,0.00011275228323373549,0.0,0.0
j1qrz0y,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qt5la,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qvn6r,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1qxer5,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r1jg1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r1oqd,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r2spr,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1r3m4f,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1r3rdv,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r3rx3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r4fcb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r4ni8,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r5cpi,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1r6bad,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1r78u6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1r7jtu,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1r7r6q,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
j1r7yxe,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1r8oi3,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1ra57l,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rai7o,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rbgh8,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rbh5b,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rce1k,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rclgn,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1rdafm,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
j1rdhao,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rdk3c,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1re95z,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1rf568,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1rfbkg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1rfbx2,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1rfr89,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1rgmh1,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1rgmyj,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1rjkur,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rjvif,6.765136994024129e-05,2.542672813317145e-09,2.2550456646747097e-05
j1rjwnb,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1rk1f5,2.2550456646747097e-05,0.0,3.3825684970120644e-05
zvwwe3,0.00018040365317397678,0.0,0.0
j1rkazw,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rkmlc,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1rkpu8,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1rlzf1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rmbxy,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1rmxex,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rn2so,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1rn7b1,4.5100913293494195e-05,3.0512073759805737e-09,3.006727552899613e-05
j1rnasw,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rnatx,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1rnd7p,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1rnjgn,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1rnswe,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
j1rpdix,4.5100913293494195e-05,3.0512073759805737e-09,3.006727552899613e-05
j1rqbvq,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rrd1p,4.5100913293494195e-05,3.0512073759805737e-09,3.3825684970120644e-05
j1rri5y,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1rsmjz,2.2550456646747097e-05,0.0,3.006727552899613e-05
zvyggk,2.2550456646747097e-05,0.0,0.0
j1rt7su,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rtanv,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rtdm7,2.2550456646747097e-05,0.0,3.006727552899613e-05
zvyrfl,4.5100913293494195e-05,0.0,0.0
j1ruy79,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1rvifw,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1ryqta,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1s3h6g,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
j1s4h8z,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1s4nx0,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1s4xl3,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1s56oz,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1s5ql5,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1s6hx2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1s7666,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1s7run,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1s8kbm,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1s8te7,2.2550456646747097e-05,0.0,3.9463299131807416e-05
j1s9ih1,4.5100913293494195e-05,3.0512073759805737e-09,3.8657925680137875e-05
j1s9lt9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1s9p3n,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1s9yaa,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1sapqm,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1sbj4h,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1sc9cn,2.2550456646747097e-05,0.0,3.9463299131807416e-05
j1sca1e,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1sczcc,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1sdnps,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1sdww0,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1setl1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1sf0e9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1sf12q,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1sgleh,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
zw2xfv,0.00011275228323373549,0.0,0.0
j1sikl5,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1sitew,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1skvwk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1skw5v,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1spv6u,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1ss5ts,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ssab8,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1ssrck,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1stpgo,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1su3yv,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1sufns,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1sumer,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1supau,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1sw1pe,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1swgdv,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1swy7f,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1sx124,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1syabf,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1sz2ey,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1t6qul,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1t93jq,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1tdw50,6.765136994024129e-05,7.628018439951435e-09,3.3825684970120644e-05
zw8qwg,6.765136994024129e-05,0.0,0.0
j1teixc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1tf3ld,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1tfblp,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1tg5qr,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1tgsi2,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1tkbfe,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1tmipi,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1tphfu,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
j1tr0k5,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1tw899,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1ty0mn,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
j1u844u,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1ubnhc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1udsga,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1ug184,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1uiq4a,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1uq8me,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1urd6n,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1uu0ux,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1uwzn9,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1v1h1v,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
zwkkaj,2.2550456646747097e-05,0.0,0.0
j1v52vz,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1v9jgf,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
j1vayyu,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vc3pq,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vcus2,2.2550456646747097e-05,0.0,4.10008302668129e-05
j1ve5vg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1vfepg,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vg8mw,2.2550456646747097e-05,0.0,3.8657925680137875e-05
j1vgw8y,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
zwmebw,2.2550456646747097e-05,0.0,0.0
j1vh2f6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1vi70q,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1vibmx,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vis53,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vizkc,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
j1vjc2y,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vkvhj,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1vljta,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vp9se,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1vqnn6,2.2550456646747097e-05,0.0,3.758409441124516e-05
j1vrcd9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1vsgm6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1w15kp,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1w1ezi,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1w2cr3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1w3oay,4.5100913293494195e-05,6.102414751961147e-09,3.6080730634795355e-05
j1w51cg,6.765136994024129e-05,5.08534562663429e-09,3.758409441124516e-05
j1w8pr0,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1wdkcu,2.2550456646747097e-05,0.0,3.8657925680137875e-05
j1wdsqa,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
j1we8dn,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zws6o1,2.2550456646747097e-05,0.0,0.0
j1wg9cx,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zws86w,0.0001578531965272297,0.0,0.0
j1wgibk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1wguc2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1whay6,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1wiih1,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
zwt4s0,2.2550456646747097e-05,0.0,0.0
j1wlkfn,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1wlyrj,2.2550456646747097e-05,0.0,3.006727552899613e-05
zwt8qd,0.00022550456646747098,0.0,0.0
j1wm5vj,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1wnrhn,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1wnutc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1wo7os,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1worc9,6.765136994024129e-05,2.034138250653716e-09,3.006727552899613e-05
j1wpzi0,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1wqqo6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ws1a9,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ws4at,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1wsts3,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1wtkxa,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1wvtnw,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ww08v,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1ww6mf,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1wxk01,2.2550456646747097e-05,0.0,3.6080730634795355e-05
zwvbz8,0.00018040365317397678,0.0,0.0
j1wydrh,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1x1pb9,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1x3qt0,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1x4fev,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
j1x4ij6,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1x4qz0,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1x5333,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
zwwgn7,0.0001578531965272297,0.0,0.0
j1x55wl,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1x61q8,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1x6f7y,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1x6wqq,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1x87qh,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1x8bnb,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1x8hub,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1x96m5,2.2550456646747097e-05,0.0,3.006727552899613e-05
zwx6u4,2.2550456646747097e-05,0.0,0.0
j1x9lye,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xakmf,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1xakqk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xanfz,6.765136994024129e-05,2.542672813317145e-09,2.2550456646747097e-05
j1xaowi,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
j1xbxjj,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1xc1bf,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1xee6j,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1xl6t2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xlj4y,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
j1xllr7,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1xmo09,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
zwzf2p,2.2550456646747097e-05,0.0,0.0
j1xmysk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xncwp,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zwzhib,2.2550456646747097e-05,0.0,0.0
j1xndno,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xnhwt,2.2550456646747097e-05,0.0,3.006727552899613e-05
zwzie7,0.00011275228323373549,0.0,0.0
j1xniro,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xpone,2.2550456646747097e-05,0.0,3.8657925680137875e-05
j1xpv31,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1xqgi3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx00p8,2.2550456646747097e-05,0.0,0.0
j1xqisy,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx0693,9.020182658698839e-05,0.0,0.0
j1xrf6o,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xrsoh,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1xs0em,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1xs6cf,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx0ex6,0.00018040365317397678,0.0,0.0
j1xstzy,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xsz63,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1xwysi,9.020182658698839e-05,3.0512073759805737e-09,3.006727552899613e-05
j1xx47n,2.2550456646747097e-05,0.0,3.006727552899613e-05
zx17kf,2.2550456646747097e-05,0.0,0.0
j1xx9xe,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx18kc,2.2550456646747097e-05,0.0,0.0
j1xxf9w,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xxlsg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
zx1aqm,0.00022550456646747098,0.0,0.0
j1xxrcc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx1bhk,0.00047355958958168905,0.0,0.0
j1xxvlr,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1xyzkz,2.2550456646747097e-05,0.0,3.3825684970120644e-05
zx25bq,0.00020295410982072387,0.0,0.0
j1y25vs,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1y3ogp,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1y3p3f,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1y3zu3,6.765136994024129e-05,3.0512073759805737e-09,2.2550456646747097e-05
j1y69fl,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1y8wyk,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1y9x25,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1y9xfs,0.00011275228323373549,4.068276501307432e-09,3.006727552899613e-05
j1ybomj,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
j1ybrg7,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1ycsf2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ycsk0,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ycxsm,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
j1ycyq8,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1ydker,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ydmr2,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1ydnky,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yev87,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yfd8d,2.2550456646747097e-05,0.0,3.006727552899613e-05
j1yfklo,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
j1yhfcv,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1yhieb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx5rfg,6.765136994024129e-05,0.0,0.0
j1yj5eb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1yl2aw,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1yok7y,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yp6qa,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1ypf4e,2.2550456646747097e-05,0.0,3.8657925680137875e-05
j1yplxn,2.2550456646747097e-05,0.0,3.6080730634795355e-05
j1ypx5i,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
j1yq0p1,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yq2qr,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yq8qc,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1ys6bv,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1ys6uj,2.2550456646747097e-05,0.0,2.2550456646747097e-05
j1yt0hj,2.2550456646747097e-05,0.0,3.3825684970120644e-05
j1yu6qw,2.2550456646747097e-05,0.0,2.2550456646747097e-05
zx88yb,4.5100913293494195e-05,0.0,0.0
j1yudhi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
